werknemer_id,datum,geboortedatum,startdatum,einddatum,leeftijd,dienstperiode,stad,klant_id,geslacht_id,geslacht,status_jaar,status,status_actief,status_beëindigd,afdeling_Accountant,afdeling_Administratief medewerker,afdeling_BI,afdeling_Boekhouder,afdeling_Business analist,afdeling_Business controller,afdeling_Business development,afdeling_Credit controller,afdeling_Financial controller,afdeling_HR,afdeling_IT,afdeling_Legal,afdeling_Marketing,afdeling_Office manager,afdeling_Project controller,business_unit_Detachering,business_unit_Intern,uitdienst_reden_Niet van toepassing,uitdienst_reden_Ontslag,uitdienst_reden_Vertrek,geslacht_id_Man,geslacht_id_Vrouw,reisafstand,aantal_geboortes,aantal_geboortes_pf,leeftijd_begin_dienst
6185,2016-12-30 05:06:00,1983-06-24,2010-03-22 05:06:00,2019-12-30 05:06:00,33.0,6,Barendrecht,13,V,Vrouw,2016,Actief,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,113,8.1,48.5,27.0
1373,2018-12-31 05:06:00,1954-04-04,1994-10-16 05:06:00,2019-04-04 05:06:00,64.0,24,Amsterdam,35,V,Vrouw,2018,Actief,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,53,10.9,32.1,40.0
7137,2018-12-31 05:06:00,1990-10-23,2014-02-03 05:06:00,2020-10-22 05:06:00,28.0,4,Schiedam,28,V,Vrouw,2018,Actief,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,116,11.3,45.5,24.0
1617,2015-12-31 05:06:00,1955-07-20,1995-06-22 05:06:00,2020-12-29 05:06:00,60.0,20,Rotterdam,37,V,Vrouw,2015,Actief,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,105,10.9,38.9,40.0
7039,2019-12-31 05:06:00,1990-02-09,2013-09-20 05:06:00,2020-02-09 05:06:00,29.0,6,Amsterdam,44,V,Vrouw,2019,Actief,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,53,10.9,32.1,23.0
3115,2012-12-30 05:06:00,1948-04-07,1999-10-14 05:06:00,2013-04-08 05:06:00,64.0,14,Almere,32,V,Vrouw,2012,Actief,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,78,11.8,47.2,50.0
4263,2011-12-31 05:06:00,1951-06-22,2002-12-28 05:06:00,2016-06-21 05:06:00,60.0,9,Lelystad,1,V,Vrouw,2011,Actief,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,126,10.7,49.4,51.0
6642,2014-12-31 05:06:00,1986-12-12,2012-01-20 05:06:00,2016-12-11 05:06:00,28.0,2,Rotterdam,46,V,Vrouw,2014,Actief,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,105,10.9,38.9,26.0
3359,2011-12-31 05:06:00,1964-11-26,2000-05-30 05:06:00,2019-12-30 05:06:00,47.0,11,Barendrecht,13,M,Man,2011,Actief,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,113,8.1,48.5,36.0
1653,2016-09-30 05:06:00,1955-10-12,1995-08-05 05:06:00,2016-10-30 05:06:00,61.0,21,Dordrecht,26,V,Vrouw,2016,Beëindigd,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,112,10.1,46.1,40.0
5053,2012-12-30 05:06:00,1953-10-26,2005-05-02 05:06:00,2013-10-26 05:06:00,59.0,7,Rotterdam,37,M,Man,2012,Actief,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,105,10.9,38.9,52.0
1529,2012-12-30 05:06:00,1955-01-30,1995-03-24 05:06:00,2015-01-30 05:06:00,57.0,17,Amsterdam,35,M,Man,2012,Actief,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,53,10.9,32.1,40.0
1783,2016-12-30 05:06:00,1956-07-03,1995-12-23 05:06:00,2020-12-29 05:06:00,60.0,26,Rotterdam,37,V,Vrouw,2016,Actief,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,105,10.9,38.9,34.0
4284,2012-12-30 05:06:00,1969-11-25,2003-01-19 05:06:00,2014-11-04 05:06:00,43.0,9,Amsterdam,42,V,Vrouw,2012,Actief,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,53,10.9,32.1,34.0
2609,2018-12-31 05:06:00,1961-02-27,1998-06-08 05:06:00,2019-12-30 05:06:00,57.0,20,Rotterdam,9,M,Man,2018,Actief,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,105,10.9,38.9,37.0
1920,2015-12-31 05:06:00,1957-04-20,1996-05-24 05:06:00,2019-12-30 05:06:00,58.0,19,Rotterdam,9,V,Vrouw,2015,Actief,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,105,10.9,38.9,39.0
6353,2016-12-30 05:06:00,1984-08-21,2010-11-01 05:06:00,2019-12-30 05:06:00,32.0,10,Barendrecht,13,M,Man,2016,Actief,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,113,8.1,48.5,22.0
8055,2019-12-01 05:06:00,1997-10-03,2017-10-04 05:06:00,2019-12-30 05:06:00,22.0,2,Middelburg,20,M,Man,2019,Beëindigd,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,279,9.2,47.7,20.0
6841,2013-12-31 05:06:00,1988-07-04,2012-11-16 05:06:00,2018-07-05 05:06:00,25.0,1,Den Haag,18,V,Vrouw,2013,Actief,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,115,10.2,39.8,24.0
3024,2012-12-30 05:06:00,1948-01-18,1999-07-26 05:06:00,2013-01-17 05:06:00,64.0,13,Eindhoven,31,V,Vrouw,2012,Actief,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,214,9.2,34.7,51.0
6912,2016-12-30 05:06:00,1989-01-28,2013-03-06 05:06:00,2020-12-29 05:06:00,27.0,3,Amsterdam,27,V,Vrouw,2016,Actief,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,53,10.9,32.1,24.0
7059,2017-12-31 05:06:00,1990-03-21,2013-10-12 05:06:00,2020-12-29 05:06:00,27.0,4,Amsterdam,27,V,Vrouw,2017,Actief,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,53,10.9,32.1,23.0
4391,2011-12-31 05:06:00,1970-07-09,2003-05-18 05:06:00,2020-12-29 05:06:00,41.0,8,Amsterdam,27,M,Man,2011,Actief,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,53,10.9,32.1,33.0
3209,2012-12-30 05:06:00,1948-06-30,2000-01-06 05:06:00,2013-07-01 05:06:00,64.0,12,Den Haag,18,V,Vrouw,2012,Actief,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,115,10.2,39.8,52.0
5096,2015-12-31 05:06:00,1953-12-19,2005-06-25 05:06:00,2018-12-19 05:06:00,62.0,10,Amsterdam,35,V,Vrouw,2015,Actief,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,53,10.9,32.1,52.0
3236,2011-12-31 05:06:00,1948-07-28,2000-02-03 05:06:00,2013-07-29 05:06:00,63.0,11,Dordrecht,26,V,Vrouw,2011,Actief,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,112,10.1,46.1,52.0
6941,2014-12-31 05:06:00,1989-04-06,2013-04-10 05:06:00,2020-12-29 05:06:00,25.0,1,Amsterdam,27,V,Vrouw,2014,Actief,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,53,10.9,32.1,24.0
3871,2019-12-01 05:06:00,1967-08-30,2001-11-13 05:06:00,2019-12-30 05:06:00,52.0,18,Woerden,11,V,Vrouw,2019,Beëindigd,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,58,8.7,44.9,34.0
5591,2011-12-31 05:06:00,1978-05-24,2007-07-15 05:06:00,2019-12-30 05:06:00,33.0,4,Barendrecht,13,V,Vrouw,2011,Actief,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,113,8.1,48.5,29.0
4134,2011-12-31 05:06:00,1969-02-03,2002-08-16 05:06:00,2019-12-30 05:06:00,42.0,9,Woerden,11,V,Vrouw,2011,Actief,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,58,8.7,44.9,33.0
7778,2017-12-31 05:06:00,1995-07-21,2016-08-06 05:06:00,2019-12-30 05:06:00,22.0,1,Rotterdam,9,M,Man,2017,Actief,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,105,10.9,38.9,21.0
1421,2011-12-31 05:06:00,1954-07-12,1994-12-07 05:06:00,2014-07-12 05:06:00,57.0,17,Rotterdam,46,M,Man,2011,Actief,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,105,10.9,38.9,40.0
1406,2012-12-30 05:06:00,1954-06-02,1994-11-16 05:06:00,2014-06-02 05:06:00,58.0,20,Amsterdam,35,M,Man,2012,Actief,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,53,10.9,32.1,38.0
5387,2014-12-31 05:06:00,1976-11-06,2006-09-20 05:06:00,2019-12-30 05:06:00,38.0,8,Barendrecht,13,V,Vrouw,2014,Actief,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,113,8.1,48.5,30.0
4972,2012-12-30 05:06:00,1953-07-26,2005-01-30 05:06:00,2018-07-26 05:06:00,59.0,7,Amsterdam,35,V,Vrouw,2012,Actief,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,53,10.9,32.1,52.0
6676,2016-12-30 05:06:00,1987-03-26,2012-03-15 05:06:00,2019-12-30 05:06:00,29.0,4,Veenendaal,14,V,Vrouw,2016,Actief,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,113,11.8,54.5,25.0
1402,2015-12-31 05:06:00,1954-05-20,1994-11-09 05:06:00,2019-05-20 05:06:00,61.0,25,Amsterdam,35,V,Vrouw,2015,Actief,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,53,10.9,32.1,36.0
1495,2016-12-30 05:06:00,1954-12-04,1995-02-22 05:06:00,2019-12-04 05:06:00,62.0,21,Delft,36,V,Vrouw,2016,Actief,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,111,7.7,30.3,41.0
7079,2017-12-31 05:06:00,1990-05-02,2013-11-03 05:06:00,2019-12-30 05:06:00,27.0,4,Barendrecht,13,M,Man,2017,Actief,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,113,8.1,48.5,23.0
1406,2013-12-31 05:06:00,1954-06-02,1994-11-16 05:06:00,2014-06-02 05:06:00,59.0,19,Amsterdam,35,M,Man,2013,Actief,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,53,10.9,32.1,40.0
6488,2015-12-31 05:06:00,1985-10-19,2011-06-12 05:06:00,2020-12-29 05:06:00,30.0,10,Alblasserdam,39,V,Vrouw,2015,Actief,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,103,11.3,56.5,20.0
1594,2016-12-30 05:06:00,1955-06-05,1995-05-29 05:06:00,2020-06-04 05:06:00,61.0,26,Amsterdam,35,V,Vrouw,2016,Actief,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,53,10.9,32.1,35.0
8021,2019-02-01 05:06:00,1997-06-23,2017-08-11 05:06:00,2019-02-11 05:06:00,21.0,1,Zoetermeer,15,M,Man,2019,Beëindigd,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,92,9.6,45.4,20.0
1365,2014-12-31 05:06:00,1954-03-24,1994-10-10 05:06:00,2017-09-26 05:06:00,60.0,20,Capelle,12,V,Vrouw,2014,Actief,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,96,9.6,44.6,40.0
1672,2014-12-31 05:06:00,1955-11-28,1995-08-30 05:06:00,2020-11-27 05:06:00,59.0,19,Roermond,2,V,Vrouw,2014,Actief,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,310,9.1,42.9,40.0
1590,2013-12-31 05:06:00,1955-06-01,1995-05-27 05:06:00,2015-06-01 05:06:00,58.0,21,Zaandam,8,M,Man,2013,Actief,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,74,9.9,45.0,37.0
5652,2015-12-31 05:06:00,1978-11-27,2007-10-22 05:06:00,2019-12-30 05:06:00,37.0,13,Rotterdam,9,V,Vrouw,2015,Actief,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,105,10.9,38.9,24.0
3482,2012-12-30 05:06:00,1949-03-25,2000-09-29 05:06:00,2014-03-25 05:06:00,63.0,12,Tilburg,29,V,Vrouw,2012,Actief,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,170,9.4,38.1,51.0
3405,2013-12-31 05:06:00,1949-01-04,2000-07-12 05:06:00,2014-01-05 05:06:00,64.0,13,Leiden,33,V,Vrouw,2013,Actief,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,88,8.0,27.6,51.0
7680,2017-09-01 05:06:00,1994-11-10,2016-03-25 05:06:00,2017-09-26 05:06:00,23.0,1,Rotterdam,46,M,Man,2017,Beëindigd,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,105,10.9,38.9,22.0
1611,2011-12-31 05:06:00,1955-07-06,1995-06-15 05:06:00,2015-07-06 05:06:00,56.0,16,Amsterdam,41,M,Man,2011,Actief,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,53,10.9,32.1,40.0
7086,2020-04-30 05:06:00,1990-05-09,2013-11-07 05:06:00,2020-05-08 05:06:00,30.0,6,Rotterdam,46,V,Vrouw,2020,Beëindigd,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,105,10.9,38.9,24.0
3268,2011-12-31 05:06:00,1948-08-26,2000-03-03 05:06:00,2013-08-27 05:06:00,63.0,11,Amsterdam,35,V,Vrouw,2011,Actief,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,53,10.9,32.1,52.0
5014,2017-12-31 05:06:00,1973-12-24,2005-03-15 05:06:00,2019-12-30 05:06:00,44.0,12,Woerden,11,V,Vrouw,2017,Actief,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,58,8.7,44.9,32.0
1444,2012-12-30 05:06:00,1954-09-03,1995-01-04 05:06:00,2019-09-03 05:06:00,58.0,17,Rijswijk,16,V,Vrouw,2012,Actief,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,114,11.7,48.1,41.0
4707,2015-12-31 05:06:00,1952-10-29,2004-05-06 05:06:00,2017-10-30 05:06:00,63.0,11,Lelystad,1,V,Vrouw,2015,Actief,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,126,10.7,49.4,52.0
4820,2015-12-31 05:06:00,1972-12-06,2004-08-26 05:06:00,2019-12-30 05:06:00,43.0,11,Rotterdam,9,M,Man,2015,Actief,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,105,10.9,38.9,32.0
7487,2017-12-31 05:06:00,1993-07-12,2015-07-12 05:06:00,2018-01-30 05:06:00,24.0,3,Almere,32,V,Vrouw,2017,Actief,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,78,11.8,47.2,21.0
6192,2013-12-31 05:06:00,1983-07-03,2010-03-27 05:06:00,2019-12-30 05:06:00,30.0,3,Barendrecht,13,V,Vrouw,2013,Actief,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,113,8.1,48.5,27.0
7042,2015-12-31 05:06:00,1990-02-14,2013-09-23 05:06:00,2020-02-14 05:06:00,25.0,7,Tilburg,29,V,Vrouw,2015,Actief,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,170,9.4,38.1,18.0
1596,2011-12-31 05:06:00,1955-06-09,1995-05-31 05:06:00,2015-06-09 05:06:00,56.0,16,Amsterdam,35,M,Man,2011,Actief,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,53,10.9,32.1,40.0
6111,2013-12-31 05:06:00,1982-11-10,2009-11-22 05:06:00,2020-12-29 05:06:00,31.0,4,Amsterdam,27,M,Man,2013,Actief,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,53,10.9,32.1,27.0
6263,2014-12-31 05:06:00,1984-01-13,2010-07-07 05:06:00,2020-12-29 05:06:00,30.0,11,Alblasserdam,39,V,Vrouw,2014,Actief,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,103,11.3,56.5,19.0
3455,2012-12-30 05:06:00,1949-02-17,2000-08-25 05:06:00,2014-02-18 05:06:00,63.0,12,Dordrecht,26,V,Vrouw,2012,Actief,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,112,10.1,46.1,51.0
1491,2014-12-31 05:06:00,1954-11-30,1995-02-19 05:06:00,2019-11-30 05:06:00,60.0,19,Leiden,33,V,Vrouw,2014,Actief,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,88,8.0,27.6,41.0
3160,2012-12-30 05:06:00,1948-05-18,1999-11-24 05:06:00,2013-05-19 05:06:00,64.0,13,Amsterdam,35,V,Vrouw,2012,Actief,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,53,10.9,32.1,51.0
1585,2013-12-31 05:06:00,1955-05-24,1995-05-23 05:06:00,2015-05-24 05:06:00,58.0,18,Den Haag,18,M,Man,2013,Actief,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,115,10.2,39.8,40.0
1440,2013-12-31 05:06:00,1954-08-26,1994-12-31 05:06:00,2014-08-26 05:06:00,59.0,19,Rotterdam,46,M,Man,2013,Actief,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,105,10.9,38.9,40.0
1558,2012-12-30 05:06:00,1955-03-08,1995-04-12 05:06:00,2020-03-07 05:06:00,57.0,17,Zaandam,8,V,Vrouw,2012,Actief,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,74,9.9,45.0,40.0
4689,2011-12-31 05:06:00,1952-10-02,2004-04-09 05:06:00,2017-10-03 05:06:00,59.0,7,Amsterdam,35,V,Vrouw,2011,Actief,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,53,10.9,32.1,52.0
7406,2017-12-31 05:06:00,1992-11-24,2015-03-13 05:06:00,2019-12-30 05:06:00,25.0,5,Woerden,11,M,Man,2017,Actief,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,58,8.7,44.9,20.0
4138,2014-12-31 05:06:00,1951-02-12,2002-08-20 05:06:00,2016-02-12 05:06:00,63.0,12,Eindhoven,31,V,Vrouw,2014,Actief,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,214,9.2,34.7,51.0
3512,2012-12-30 05:06:00,1965-09-06,2000-10-27 05:06:00,2020-12-29 05:06:00,47.0,12,Amsterdam,27,V,Vrouw,2012,Actief,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,53,10.9,32.1,35.0
7041,2019-12-31 05:06:00,1990-02-11,2013-09-21 05:06:00,2020-02-11 05:06:00,29.0,7,Rotterdam,46,V,Vrouw,2019,Actief,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,105,10.9,38.9,22.0
4827,2013-12-31 05:06:00,1953-03-01,2004-09-05 05:06:00,2018-03-01 05:06:00,60.0,14,Amsterdam,35,V,Vrouw,2013,Actief,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,53,10.9,32.1,46.0
2845,2011-12-31 05:06:00,1947-07-19,1999-01-24 05:06:00,2012-07-18 05:06:00,64.0,12,Schiedam,28,V,Vrouw,2011,Actief,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,116,11.3,45.5,52.0
7467,2016-11-30 05:06:00,1993-05-16,2015-06-12 05:06:00,2016-12-11 05:06:00,23.0,1,Den Haag,18,M,Man,2016,Beëindigd,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,115,10.2,39.8,22.0
6632,2016-10-31 05:06:00,1986-11-06,2012-01-01 05:06:00,2016-11-05 05:06:00,30.0,4,Haarlem,5,V,Vrouw,2016,Beëindigd,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,81,11.0,43.9,26.0
4733,2012-12-30 05:06:00,1952-11-24,2004-06-01 05:06:00,2017-11-25 05:06:00,60.0,8,Haarlem,5,V,Vrouw,2012,Actief,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,81,11.0,43.9,52.0
7260,2018-12-31 05:06:00,1991-09-29,2014-08-02 05:06:00,2019-12-30 05:06:00,27.0,4,Veenendaal,14,M,Man,2018,Actief,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,113,11.8,54.5,23.0
4901,2011-12-31 05:06:00,1953-05-16,2004-11-20 05:06:00,2013-05-16 05:06:00,58.0,9,Amsterdam,35,M,Man,2011,Actief,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,53,10.9,32.1,49.0
1613,2017-12-31 05:06:00,1955-07-11,1995-06-17 05:06:00,2019-12-30 05:06:00,62.0,22,Barendrecht,13,M,Man,2017,Actief,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,113,8.1,48.5,40.0
1781,2019-12-31 05:06:00,1956-06-30,1995-12-22 05:06:00,2020-12-29 05:06:00,63.0,24,Amsterdam,45,V,Vrouw,2019,Actief,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,53,10.9,32.1,39.0
3512,2015-12-31 05:06:00,1965-09-06,2000-10-27 05:06:00,2020-12-29 05:06:00,50.0,15,Amsterdam,27,V,Vrouw,2015,Actief,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,53,10.9,32.1,35.0
4406,2013-12-31 05:06:00,1951-11-21,2003-05-29 05:06:00,2016-11-20 05:06:00,62.0,10,Zeist,38,V,Vrouw,2013,Actief,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,57,9.8,50.3,52.0
1360,2015-12-31 05:06:00,1954-03-17,1994-10-06 05:06:00,2019-03-17 05:06:00,61.0,21,Amsterdam,35,V,Vrouw,2015,Actief,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,53,10.9,32.1,40.0
6626,2012-12-30 05:06:00,1986-10-20,2011-12-23 05:06:00,2016-10-19 05:06:00,26.0,5,Amsterdam,43,V,Vrouw,2012,Actief,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,53,10.9,32.1,21.0
1668,2015-12-31 05:06:00,1955-11-12,1995-08-22 05:06:00,2020-11-11 05:06:00,60.0,20,Utrecht,21,V,Vrouw,2015,Actief,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,50,11.9,34.5,40.0
4075,2013-12-31 05:06:00,1950-12-06,2002-06-13 05:06:00,2015-12-06 05:06:00,63.0,14,Den Haag,18,V,Vrouw,2013,Actief,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,115,10.2,39.8,49.0
4974,2016-12-30 05:06:00,1953-07-29,2005-02-02 05:06:00,2018-07-29 05:06:00,63.0,11,Zoetermeer,15,V,Vrouw,2016,Actief,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,92,9.6,45.4,52.0
1428,2011-12-31 05:06:00,1954-08-01,1994-12-18 05:06:00,2014-08-01 05:06:00,57.0,17,Rotterdam,46,M,Man,2011,Actief,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,105,10.9,38.9,40.0
1781,2011-12-31 05:06:00,1956-06-30,1995-12-22 05:06:00,2020-12-29 05:06:00,55.0,16,Amsterdam,45,V,Vrouw,2011,Actief,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,53,10.9,32.1,39.0
7041,2016-12-30 05:06:00,1990-02-11,2013-09-21 05:06:00,2020-02-11 05:06:00,26.0,3,Rotterdam,46,V,Vrouw,2016,Actief,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,105,10.9,38.9,23.0
6685,2016-12-30 05:06:00,1987-04-21,2012-03-29 05:06:00,2017-04-21 05:06:00,29.0,4,Utrecht,21,V,Vrouw,2016,Actief,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,50,11.9,34.5,25.0
1441,2013-12-31 05:06:00,1954-08-29,1995-01-01 05:06:00,2019-08-29 05:06:00,59.0,18,Amsterdam,35,V,Vrouw,2013,Actief,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,53,10.9,32.1,41.0
1373,2016-12-30 05:06:00,1954-04-04,1994-10-16 05:06:00,2019-04-04 05:06:00,62.0,22,Amsterdam,35,V,Vrouw,2016,Actief,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,53,10.9,32.1,40.0
1428,2013-12-31 05:06:00,1954-08-01,1994-12-18 05:06:00,2014-08-01 05:06:00,59.0,19,Rotterdam,46,M,Man,2013,Actief,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,105,10.9,38.9,40.0
